initial key,initial value,assigned workspace,assigned bucket,assigned key name,is merged
iospoe.user.saved-items.label.collection-detail-view-only-description-bold,You can only view this collection.,user,user_saved_items_label_collection_detail_view_only,bold,FALSE
iospoe.user.saved-items.label.collection-detail-view-only-description-regular,Prices displayed may be subject to change.,user,user_saved_items_label_collection_detail_view_only,regular,FALSE
iospoe.user.saved-items.label.collection-detail.header-public-progress-title.completed,"Looks great! Your collection is being reviewed. Once approved, it will be live in the Explore Feed.",user,user_saved_items_label_collection_detail_header_public_progress,completed,FALSE
iospoe.user.saved-items.label.collection-detail.header-public-progress-title,You’re almost there! Complete more steps to get featured in the Explore Feed.,user,user_saved_items_label_collection_detail_header_public_progress,title,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-at-least-3-saved-items-action-item.button,Add,user,user_saved_items_label_collection_detail_public_completion_progress_at_least_3_saved_items_action_item,button,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-at-least-3-saved-items-action-item.label,Add at least 3 items,user,user_saved_items_label_collection_detail_public_completion_progress_at_least_3_saved_items_action_item,label,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-placeholder.label,Inspire others by adding more to your collection,user,user_saved_items_label_collection_detail_public_completion_progress_placeholder,label,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-publish-action-item.button,Set,user,user_saved_items_label_collection_detail_public_completion_progress_publish_action_item,button,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-publish-action-item.label,Set collection to public,user,user_saved_items_label_collection_detail_public_completion_progress_publish_action_item,label,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-tray-title.label,Improve Your Collection,user,user_saved_items_label_collection_detail_public_completion_progress_tray_title,label,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-upload-cover-action-item.button,Change,user,user_saved_items_label_collection_detail_public_completion_progress_upload_cover_action_item,button,FALSE
iospoe.user.saved-items.label.collection-detail.public-completion-progress-upload-cover-action-item.label,Upload cover image,user,user_saved_items_label_collection_detail_public_completion_progress_upload_cover_action_item,label,FALSE
iospoe.user.saved-items.label.collection-detail.public-rejection-reason-tray-title.label,Issue Found on Collection,user,user_saved_items_label_collection_detail_public_rejection_reason_tray_title,label,FALSE
iospoe.user.saved-items.label.collection-form-budget-estimate-section-label,TRIP PLANNING,user,user_saved_items_label_collection_form_budget_estimate_section,label,FALSE
iospoe.user.saved-items.label.collection-form-privacy-section-label,Privacy Settings,user,user_saved_items_label_collection_form_privacy_section,label,FALSE
iospoe.user.saved-items.label.collection-item-unavailable-popup-description,This item may not be available at this time. Please try checking the link again.,user,user_saved_items_label_collection_item_unavailable_popup,description,FALSE
iospoe.user.saved-items.label.collection-item-unavailable-popup-title,Item cannot be opened,user,user_saved_items_label_collection_item_unavailable_popup,title,FALSE
iospoe.user.saved-items.label.collection-settings-toggle-public-subtitle-no-preview,Anyone on Traveloka can find and view this Plan.,user,user_saved_items_label_collection_settings_toggle_public,no_preview,FALSE
iospoe.user.saved-items.label.collection-settings-toggle-public-title,Set this Plan to public,user,user_saved_items_label_collection_settings_toggle_public,title,FALSE
iospoe.user.saved-items.label.collection-settings-toggle-shared-subtitle,Anyone with the link can view this collection.,user,user_saved_items_label_collection_settings_toggle_shared,subtitle,FALSE
iospoe.user.saved-items.label.collection-settings-toggle-shared-title,Share as Link,user,user_saved_items_label_collection_settings_toggle_shared,title,FALSE
iospoe.user.saved-items.label.create-collection-label-collection-name,Travel Plan''s name,user,user_saved_items_label_create_collection,collection_name,FALSE
iospoe.user.saved-items.label.create-collection-max-length-%ld,Maximum {0} characters,user,user_saved_items,create_collection_max_length_d,FALSE
iospoe.user.saved-items.label.create-collection-page-title,Create Travel Plan,user,user_saved_items_label_create_collection_page,title,FALSE
iospoe.user.saved-items.label.create-collection-placeholder-collection-name,Collection Name,user,user_saved_items_label_create_collection,collection_name,FALSE
iospoe.user.saved-items.label.delete-collection-confirmation-pop-up-cancel-action-title,Cancel,user,user_saved_items_label_delete_collection_confirmation_pop_up_cancel_action,title,FALSE
iospoe.user.saved-items.label.delete-collection-confirmation-pop-up-delete-action-title,Delete Travel Plan,user,user_saved_items_label_delete_collection_confirmation_pop_up_delete_action,title,FALSE
iospoe.user.saved-items.label.delete-collection-confirmation-pop-up-description,The items will still be accessible in All Saved Items.,user,user_saved_items_label_delete_collection_confirmation_pop_up,description,FALSE
iospoe.user.saved-items.label.delete-collection-confirmation-pop-up-title,Delete Travel Plan,user,user_saved_items_label_delete_collection_confirmation_pop_up,title,FALSE
iospoe.user.saved-items.label.delete-confirmation-pop-up-description,"If we remove this item here, it will be removed from all collections.",user,user_saved_items_label_delete_confirmation_pop_up,description,FALSE
iospoe.user.saved-items.label.delete-confirmation-pop-up-remove-button-title,Remove,user,user_saved_items_label_delete_confirmation_pop_up_remove_button,title,FALSE
iospoe.user.saved-items.label.delete-confirmation-pop-up-title,Remove Item,user,user_saved_items_label_delete_confirmation_pop_up,title,FALSE
iospoe.user.saved-items.label.delete-item-collection-confirmation-pop-up-delete-all,Remove from All,user,user_saved_items,delete_item_collection_confirmation_pop_up_delete_all,FALSE
iospoe.user.saved-items.label.delete-item-collection-confirmation-pop-up-delete-from-collection,Remove from Travel Plan,user,user_saved_items,delete_item_collection_confirmation_pop_up_delete_from_collection,FALSE
iospoe.user.saved-items.label.edit-collection-page-title,Edit Travel Plan,user,user_saved_items_label_edit_collection_page,title,FALSE
iospoe.user.saved-items.label.edit-collection-remove-title,Delete Travel Plan,user,user_saved_items_label_edit_collection_remove,title,FALSE
iospoe.user.saved-items.label.empty-public-collection-detail-description,The author is still selecting all the fun things for you to see. Check back later for updates!,user,user_saved_items_label_empty_public_collection_detail,description,FALSE
iospoe.user.saved-items.label.empty-public-collection-detail-heading,No items in this Travel Plan yet,user,user_saved_items,empty_public_collection_detail_heading,FALSE
iospoe.user.saved-items.label.empty-shared-collection-detail-description,"Oops, this collection is empty! You can request the user to fill this collection.",user,user_saved_items_label_empty_shared_collection_detail,description,FALSE
iospoe.user.saved-items.label.empty-shared-collection-detail-heading,No Items in This Travel Plan,user,user_saved_items,empty_shared_collection_detail_heading,FALSE
iospoe.user.saved-items.label.empty-state-collection-list-title,Create wish lists and holiday plans with Travel Plan!,user,user_saved_items_label_empty_state_collection_list,title,FALSE
iospoe.user.saved-items.label.empty-state-collection-list,Collections let you organize and compare your saved items easier.,user,user_saved_items,empty_state_collection_list,FALSE
iospoe.user.saved-items.label.empty-state-description,You haven''t saved an item of this product type or any items at all.,user,user_saved_items_label_empty_state,description,FALSE
iospoe.user.saved-items.label.empty-state-explore-button-title,Find Items to Save,user,user_saved_items_label_empty_state_explore_button,title,FALSE
iospoe.user.saved-items.label.empty-state-homepage-title,Keep track of items you love with Saved!,user,user_saved_items_label_empty_state_homepage,title,FALSE
iospoe.user.saved-items.label.empty-state-homepage,Save the items you love now and book them later when you are ready.,user,user_saved_items,empty_state_homepage,FALSE
iospoe.user.saved-items.label.empty-state-login-title,Join us now to plan better with Saved and Travel Plan!,user,user_saved_items_label_empty_state_login,title,FALSE
iospoe.user.saved-items.label.empty-state-login,"To enjoy this member-only feature, please Log In or Register.",user,user_saved_items,empty_state_login,FALSE
iospoe.user.saved-items.label.empty-state-product-details-title,"Remember the icon, and it will remember for you!",user,user_saved_items_label_empty_state_product_details,title,FALSE
iospoe.user.saved-items.label.empty-state-product-details,Tap the bookmark icon on the top-right corner of the page to save your desired item.,user,user_saved_items,empty_state_product_details,FALSE
iospoe.user.saved-items.label.empty-state-title,Oops! There''s nothing to show here.,user,user_saved_items_label_empty_state,title,FALSE
iospoe.user.saved-items.label.expired-pop-up-cancel-button-title,"No, Keep This Item",user,user_saved_items_label_expired_pop_up_cancel_button,title,FALSE
iospoe.user.saved-items.label.expired-pop-up-confirm-button-title,"Yes, Remove",user,user_saved_items_label_expired_pop_up_confirm_button,title,FALSE
iospoe.user.saved-items.label.expired-pop-up-description,This item is no longer available. Remove item from Saved List?,user,user_saved_items_label_expired_pop_up,description,FALSE
iospoe.user.saved-items.label.expired-pop-up-title,Remove Item,user,user_saved_items_label_expired_pop_up,title,FALSE
iospoe.user.saved-items.label.new-bubble,New,user,user_saved_items,new_bubble,FALSE
iospoe.user.saved-items.label.not-found-shared-collection-detail-description,The collection may have been deleted or the link is incorrect. Please try checking the link again.,user,user_saved_items_label_not_found_shared_collection_detail,description,FALSE
iospoe.user.saved-items.label.not-found-shared-collection-detail-heading,"Sorry, unable to open this collection!",user,user_saved_items,not_found_shared_collection_detail_heading,FALSE
iospoe.user.saved-items.label.notification-adjust-date,Adjust Date,user,user_saved_items,notification_adjust_date,FALSE
iospoe.user.saved-items.label.notification-limit-exceeded-action-button-title,Remove in Saved List,user,user_saved_items_label_notification_limit_exceeded_action_button,title,FALSE
